t,delta,force,overlap,vel
7.04e-09,6.85919999999984e-07,0,-5.0919999999984e-08,-2
7.06e-09,6.85879999999984e-07,0,-5.0879999999984e-08,-2
7.08e-09,6.85839999999984e-07,0,-5.08399999999841e-08,-2
7.1e-09,6.85799999999984e-07,0,-5.0799999999984e-08,-2
7.12e-09,6.85759999999984e-07,0,-5.07599999999841e-08,-2
7.14e-09,6.85719999999984e-07,0,-5.0719999999984e-08,-2
7.16e-09,6.85679999999984e-07,0,-5.06799999999841e-08,-2
7.18e-09,6.85639999999984e-07,0,-5.0639999999984e-08,-2
7.2e-09,6.85599999999984e-07,0,-5.0599999999984e-08,-2
7.22e-09,6.85559999999984e-07,0,-5.05599999999841e-08,-2
7.24e-09,6.85519999999984e-07,0,-5.0519999999984e-08,-2
7.26e-09,6.85479999999984e-07,0,-5.04799999999841e-08,-2
7.28e-09,6.85439999999983e-07,0,-5.04399999999831e-08,-2
7.3e-09,6.85399999999983e-07,0,-5.0399999999983e-08,-2
7.32e-09,6.85359999999983e-07,0,-5.03599999999831e-08,-2
7.34e-09,6.85319999999983e-07,0,-5.0319999999983e-08,-2
7.36e-09,6.85279999999983e-07,0,-5.0279999999983e-08,-2
7.38e-09,6.85239999999983e-07,0,-5.02399999999831e-08,-2
7.4e-09,6.85199999999983e-07,0,-5.0199999999983e-08,-2
7.42e-09,6.85159999999983e-07,0,-5.01599999999831e-08,-2
7.44e-09,6.85119999999983e-07,0,-5.0119999999983e-08,-2
7.46e-09,6.85079999999983e-07,0,-5.00799999999831e-08,-2
7.48e-09,6.85039999999983e-07,0,-5.0039999999983e-08,-2
7.5e-09,6.84999999999983e-07,0,-4.9999999999983e-08,-2
7.52e-09,6.84959999999983e-07,0,-4.99599999999831e-08,-2
7.54e-09,6.84919999999983e-07,0,-4.9919999999983e-08,-2
7.56e-09,6.84879999999983e-07,0,-4.98799999999831e-08,-2
7.58e-09,6.84839999999983e-07,0,-4.9839999999983e-08,-2
7.6e-09,6.84799999999983e-07,0,-4.97999999999831e-08,-2
7.62e-09,6.84759999999983e-07,0,-4.9759999999983e-08,-2
7.64e-09,6.84719999999983e-07,0,-4.9719999999983e-08,-2
7.66e-09,6.84679999999983e-07,0,-4.96799999999831e-08,-2
7.68e-09,6.84639999999983e-07,0,-4.9639999999983e-08,-2
7.7e-09,6.84599999999983e-07,0,-4.95999999999831e-08,-2
7.72e-09,6.84559999999982e-07,0,-4.95599999999821e-08,-2
7.74e-09,6.84519999999982e-07,0,-4.9519999999982e-08,-2
7.76e-09,6.84479999999982e-07,0,-4.94799999999821e-08,-2
7.78e-09,6.84439999999982e-07,0,-4.94399999999821e-08,-2
7.8e-09,6.84399999999982e-07,0,-4.9399999999982e-08,-2
7.82e-09,6.84359999999982e-07,0,-4.93599999999821e-08,-2
7.84e-09,6.84319999999982e-07,0,-4.9319999999982e-08,-2
7.86e-09,6.84279999999982e-07,0,-4.92799999999821e-08,-2
7.88e-09,6.84239999999982e-07,0,-4.9239999999982e-08,-2
7.9e-09,6.84199999999982e-07,0,-4.91999999999821e-08,-2
7.92e-09,6.84159999999982e-07,0,-4.91599999999821e-08,-2
7.94e-09,6.84119999999982e-07,0,-4.9119999999982e-08,-2
7.96e-09,6.84079999999982e-07,0,-4.90799999999821e-08,-2
7.98e-09,6.84039999999982e-07,0,-4.9039999999982e-08,-2
8e-09,6.83999999999982e-07,0,-4.89999999999821e-08,-2
